<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
IMOEX;0;20180518;152123;2329.970000000;381215
IMOEX;0;20180518;152124;2329.980000000;6510
IMOEX;0;20180518;152125;2329.980000000;2933
IMOEX;0;20180518;152126;2329.980000000;0
IMOEX;0;20180518;152127;2329.980000000;9918
IMOEX;0;20180518;152128;2329.960000000;895890
IMOEX;0;20180518;152129;2329.960000000;229537
IMOEX;0;20180518;152130;2329.960000000;0
IMOEX;0;20180518;152131;2329.920000000;540019
IMOEX;0;20180518;152132;2329.950000000;15149
IMOEX;0;20180518;152133;2329.940000000;648134
IMOEX;0;20180518;152134;2329.940000000;3682
IMOEX;0;20180518;152135;2329.950000000;37119
IMOEX;0;20180518;152136;2329.950000000;0
IMOEX;0;20180518;152137;2329.950000000;575
IMOEX;0;20180518;152138;2329.720000000;1564096
IMOEX;0;20180518;152139;2329.720000000;0
IMOEX;0;20180518;152140;2329.710000000;71064
IMOEX;0;20180518;152141;2329.710000000;346
IMOEX;0;20180518;152142;2329.730000000;161462
IMOEX;0;20180518;152143;2329.740000000;19836
IMOEX;0;20180518;152144;2329.760000000;104392
IMOEX;0;20180518;152145;2329.750000000;327346
IMOEX;0;20180518;152146;2329.710000000;474469
IMOEX;0;20180518;152147;2329.740000000;655040
IMOEX;0;20180518;152148;2329.740000000;151446
IMOEX;0;20180518;152149;2329.740000000;0
IMOEX;0;20180518;152150;2329.730000000;106175
IMOEX;0;20180518;152151;2329.670000000;997109
IMOEX;0;20180518;152152;2329.670000000;45688
IMOEX;0;20180518;152153;2329.700000000;25365
IMOEX;0;20180518;152154;2329.690000000;12955
IMOEX;0;20180518;152155;2329.680000000;37559
IMOEX;0;20180518;152156;2329.680000000;274900
IMOEX;0;20180518;152157;2329.680000000;3265
IMOEX;0;20180518;152158;2329.680000000;0
IMOEX;0;20180518;152159;2329.680000000;0
IMOEX;0;20180518;152200;2329.690000000;235453
IMOEX;0;20180518;152201;2329.710000000;34494
IMOEX;0;20180518;152202;2329.690000000;189250
IMOEX;0;20180518;152203;2329.630000000;761430
IMOEX;0;20180518;152204;2329.560000000;397918
IMOEX;0;20180518;152205;2329.560000000;0
IMOEX;0;20180518;152206;2329.560000000;271978
IMOEX;0;20180518;152207;2329.560000000;653
IMOEX;0;20180518;152208;2329.560000000;92024
IMOEX;0;20180518;152209;2329.540000000;29739
IMOEX;0;20180518;152210;2329.570000000;41679
IMOEX;0;20180518;152211;2329.570000000;53831
IMOEX;0;20180518;152212;2329.600000000;60003
IMOEX;0;20180518;152213;2329.650000000;56318
IMOEX;0;20180518;152214;2329.610000000;1132426
IMOEX;0;20180518;152215;2329.590000000;112063
IMOEX;0;20180518;152216;2329.540000000;507284
IMOEX;0;20180518;152217;2329.540000000;19441
IMOEX;0;20180518;152218;2329.540000000;250246
IMOEX;0;20180518;152219;2329.630000000;117075
IMOEX;0;20180518;152220;2329.710000000;542083
IMOEX;0;20180518;152221;2329.710000000;25000
IMOEX;0;20180518;152222;2329.710000000;510282
IMOEX;0;20180518;152223;2329.720000000;187772
IMOEX;0;20180518;152224;2329.720000000;0
IMOEX;0;20180518;152225;2329.730000000;68670
IMOEX;0;20180518;152226;2329.730000000;0
IMOEX;0;20180518;152227;2329.720000000;5682
IMOEX;0;20180518;152228;2329.720000000;145186
IMOEX;0;20180518;152229;2329.720000000;0
IMOEX;0;20180518;152230;2329.720000000;23025
IMOEX;0;20180518;152231;2329.810000000;930533
IMOEX;0;20180518;152232;2329.640000000;1993773
IMOEX;0;20180518;152233;2329.640000000;245567
IMOEX;0;20180518;152234;2329.640000000;0
IMOEX;0;20180518;152235;2329.640000000;0
IMOEX;0;20180518;152236;2329.580000000;876853
IMOEX;0;20180518;152237;2329.570000000;1253062
IMOEX;0;20180518;152238;2329.560000000;88735
IMOEX;0;20180518;152239;2329.560000000;0
IMOEX;0;20180518;152240;2329.560000000;127884
IMOEX;0;20180518;152241;2329.620000000;3454763
IMOEX;0;20180518;152242;2329.670000000;415299
IMOEX;0;20180518;152243;2329.680000000;186605
IMOEX;0;20180518;152244;2329.700000000;28104
IMOEX;0;20180518;152245;2329.700000000;5080
IMOEX;0;20180518;152246;2329.710000000;125725
IMOEX;0;20180518;152247;2329.710000000;42768
IMOEX;0;20180518;152248;2329.730000000;466603
IMOEX;0;20180518;152249;2329.730000000;60094
IMOEX;0;20180518;152250;2329.730000000;0
IMOEX;0;20180518;152251;2329.820000000;31037
IMOEX;0;20180518;152252;2329.820000000;45675
IMOEX;0;20180518;152253;2329.820000000;54075
IMOEX;0;20180518;152254;2329.870000000;928006
IMOEX;0;20180518;152255;2329.950000000;565494
IMOEX;0;20180518;152256;2329.990000000;118514
IMOEX;0;20180518;152257;2329.970000000;1230260
IMOEX;0;20180518;152258;2329.970000000;0
IMOEX;0;20180518;152259;2329.950000000;630323
IMOEX;0;20180518;152300;2329.950000000;0
IMOEX;0;20180518;152301;2329.950000000;346
IMOEX;0;20180518;152302;2329.950000000;115065
IMOEX;0;20180518;152303;2329.950000000;426018
IMOEX;0;20180518;152304;2329.900000000;35316
IMOEX;0;20180518;152305;2329.920000000;191117
IMOEX;0;20180518;152306;2329.920000000;24495
IMOEX;0;20180518;152307;2329.920000000;651334
IMOEX;0;20180518;152308;2329.920000000;142098
IMOEX;0;20180518;152309;2329.900000000;142309
IMOEX;0;20180518;152310;2329.900000000;0
IMOEX;0;20180518;152311;2329.900000000;29628
IMOEX;0;20180518;152312;2329.890000000;45424
IMOEX;0;20180518;152313;2329.870000000;279294
IMOEX;0;20180518;152314;2329.870000000;0
IMOEX;0;20180518;152315;2329.870000000;112200
IMOEX;0;20180518;152316;2329.870000000;0
IMOEX;0;20180518;152317;2329.940000000;305803
IMOEX;0;20180518;152318;2329.930000000;403150
IMOEX;0;20180518;152319;2329.930000000;0
IMOEX;0;20180518;152320;2329.930000000;4258
IMOEX;0;20180518;152321;2329.930000000;0
IMOEX;0;20180518;152322;2330.000000000;106171
IMOEX;0;20180518;152323;2330.000000000;0
IMOEX;0;20180518;152324;2330.000000000;42427
IMOEX;0;20180518;152325;2330.000000000;0
IMOEX;0;20180518;152326;2330.020000000;514
IMOEX;0;20180518;152327;2329.930000000;4384
IMOEX;0;20180518;152328;2329.930000000;37580
IMOEX;0;20180518;152329;2329.920000000;109426
IMOEX;0;20180518;152330;2329.920000000;0
IMOEX;0;20180518;152331;2329.860000000;89538
IMOEX;0;20180518;152332;2329.890000000;375402
IMOEX;0;20180518;152333;2329.870000000;141740
IMOEX;0;20180518;152334;2329.900000000;42588
IMOEX;0;20180518;152335;2329.930000000;380803
IMOEX;0;20180518;152336;2329.930000000;0
IMOEX;0;20180518;152337;2329.800000000;203114
IMOEX;0;20180518;152338;2329.800000000;0
IMOEX;0;20180518;152339;2329.800000000;42424
IMOEX;0;20180518;152340;2329.800000000;0
IMOEX;0;20180518;152341;2329.800000000;53832
IMOEX;0;20180518;152342;2329.800000000;0
IMOEX;0;20180518;152343;2329.820000000;381512
IMOEX;0;20180518;152344;2329.830000000;134460
IMOEX;0;20180518;152345;2329.810000000;119480
IMOEX;0;20180518;152346;2329.810000000;0
IMOEX;0;20180518;152347;2329.810000000;0
IMOEX;0;20180518;152348;2329.810000000;61063
IMOEX;0;20180518;152349;2329.810000000;4760
IMOEX;0;20180518;152350;2329.810000000;386606
IMOEX;0;20180518;152351;2329.770000000;1342835
IMOEX;0;20180518;152352;2329.840000000;278085
IMOEX;0;20180518;152353;2329.810000000;2669809
IMOEX;0;20180518;152354;2329.810000000;0
IMOEX;0;20180518;152355;2329.810000000;441400
IMOEX;0;20180518;152356;2329.830000000;59514
IMOEX;0;20180518;152357;2329.830000000;75657
IMOEX;0;20180518;152358;2329.830000000;0
IMOEX;0;20180518;152359;2329.870000000;532894
IMOEX;0;20180518;152400;2329.810000000;4020675
IMOEX;0;20180518;152401;2329.930000000;297807
IMOEX;0;20180518;152402;2329.890000000;273001
IMOEX;0;20180518;152403;2329.890000000;189811
IMOEX;0;20180518;152404;2329.890000000;0
IMOEX;0;20180518;152405;2329.890000000;345
IMOEX;0;20180518;152406;2329.920000000;514745
IMOEX;0;20180518;152407;2329.920000000;0
IMOEX;0;20180518;152408;2329.910000000;5073
IMOEX;0;20180518;152409;2329.910000000;0
IMOEX;0;20180518;152410;2329.910000000;10266
IMOEX;0;20180518;152411;2329.910000000;4415
IMOEX;0;20180518;152412;2329.910000000;0
IMOEX;0;20180518;152413;2329.890000000;9805
IMOEX;0;20180518;152414;2329.890000000;378539
IMOEX;0;20180518;152415;2329.890000000;14614
IMOEX;0;20180518;152416;2329.900000000;941208
IMOEX;0;20180518;152417;2329.870000000;568166
IMOEX;0;20180518;152418;2329.820000000;359008
IMOEX;0;20180518;152419;2329.840000000;255189
IMOEX;0;20180518;152420;2329.830000000;189124
IMOEX;0;20180518;152421;2329.830000000;345
IMOEX;0;20180518;152422;2329.830000000;48158
IMOEX;0;20180518;152423;2329.840000000;236744
IMOEX;0;20180518;152424;2329.840000000;345
IMOEX;0;20180518;152425;2329.840000000;694
IMOEX;0;20180518;152426;2329.810000000;908400
IMOEX;0;20180518;152427;2329.810000000;41488
IMOEX;0;20180518;152428;2329.820000000;189150
IMOEX;0;20180518;152429;2329.810000000;446122
IMOEX;0;20180518;152430;2329.800000000;4833
IMOEX;0;20180518;152431;2329.800000000;437261
IMOEX;0;20180518;152432;2329.800000000;0
IMOEX;0;20180518;152433;2329.800000000;6353
IMOEX;0;20180518;152434;2329.800000000;230
IMOEX;0;20180518;152435;2329.800000000;85117
IMOEX;0;20180518;152436;2329.820000000;54200
IMOEX;0;20180518;152437;2329.910000000;395165
IMOEX;0;20180518;152438;2329.930000000;151191
IMOEX;0;20180518;152439;2329.930000000;0
IMOEX;0;20180518;152440;2329.930000000;0
IMOEX;0;20180518;152441;2329.840000000;18725
IMOEX;0;20180518;152442;2329.820000000;1426489
IMOEX;0;20180518;152443;2329.820000000;28998
IMOEX;0;20180518;152444;2329.890000000;34397
IMOEX;0;20180518;152445;2329.910000000;6445
IMOEX;0;20180518;152446;2329.930000000;387436
IMOEX;0;20180518;152447;2329.930000000;231
IMOEX;0;20180518;152448;2329.930000000;61074
IMOEX;0;20180518;152449;2329.870000000;1970309
IMOEX;0;20180518;152450;2329.860000000;812668
IMOEX;0;20180518;152451;2329.870000000;205977
IMOEX;0;20180518;152452;2329.850000000;264346
IMOEX;0;20180518;152453;2329.850000000;0
IMOEX;0;20180518;152454;2329.860000000;13061
IMOEX;0;20180518;152455;2329.910000000;28386
IMOEX;0;20180518;152456;2329.990000000;1642683
IMOEX;0;20180518;152457;2330.020000000;478469
IMOEX;0;20180518;152458;2330.020000000;10152
IMOEX;0;20180518;152459;2330.060000000;9354990
IMOEX;0;20180518;152500;2330.080000000;3147594
IMOEX;0;20180518;152501;2330.120000000;973107
IMOEX;0;20180518;152502;2330.140000000;268550
IMOEX;0;20180518;152503;2330.110000000;613479
IMOEX;0;20180518;152504;2330.190000000;7296997
IMOEX;0;20180518;152505;2330.210000000;2695947
IMOEX;0;20180518;152506;2330.190000000;911314
IMOEX;0;20180518;152507;2330.160000000;10704
IMOEX;0;20180518;152508;2330.160000000;207122
IMOEX;0;20180518;152509;2330.070000000;113069
IMOEX;0;20180518;152510;2330.110000000;337062
IMOEX;0;20180518;152511;2330.100000000;56123
IMOEX;0;20180518;152512;2330.080000000;463500
IMOEX;0;20180518;152513;2330.080000000;138235
IMOEX;0;20180518;152514;2330.040000000;1562286
IMOEX;0;20180518;152515;2330.010000000;618105
IMOEX;0;20180518;152516;2330.060000000;1268260
IMOEX;0;20180518;152517;2330.090000000;15641
IMOEX;0;20180518;152518;2330.060000000;199558
IMOEX;0;20180518;152519;2330.090000000;254350
IMOEX;0;20180518;152520;2330.090000000;0
IMOEX;0;20180518;152521;2330.180000000;34265
IMOEX;0;20180518;152522;2330.170000000;823437
IMOEX;0;20180518;152523;2330.170000000;0
IMOEX;0;20180518;152524;2330.190000000;1739862
IMOEX;0;20180518;152525;2330.190000000;878781
IMOEX;0;20180518;152526;2330.190000000;9449
IMOEX;0;20180518;152527;2330.190000000;56070
IMOEX;0;20180518;152528;2330.200000000;4542
IMOEX;0;20180518;152529;2330.170000000;5134
IMOEX;0;20180518;152530;2330.160000000;161942
IMOEX;0;20180518;152531;2330.160000000;35669
IMOEX;0;20180518;152532;2330.160000000;6028
IMOEX;0;20180518;152533;2330.120000000;1004507
IMOEX;0;20180518;152534;2330.150000000;265414
IMOEX;0;20180518;152535;2330.190000000;360950
IMOEX;0;20180518;152536;2330.190000000;679283
IMOEX;0;20180518;152537;2330.100000000;273844
IMOEX;0;20180518;152538;2330.100000000;7437
IMOEX;0;20180518;152539;2330.130000000;34846
IMOEX;0;20180518;152540;2330.250000000;53333
IMOEX;0;20180518;152541;2330.270000000;40397
IMOEX;0;20180518;152542;2330.270000000;0
IMOEX;0;20180518;152543;2330.270000000;230
IMOEX;0;20180518;152544;2330.270000000;518330
IMOEX;0;20180518;152545;2330.270000000;149361
IMOEX;0;20180518;152546;2330.500000000;4689206
IMOEX;0;20180518;152547;2330.510000000;481029
IMOEX;0;20180518;152548;2330.500000000;135406
IMOEX;0;20180518;152549;2330.570000000;324823
IMOEX;0;20180518;152550;2330.550000000;378596
IMOEX;0;20180518;152551;2330.550000000;65070
IMOEX;0;20180518;152552;2330.520000000;117801
IMOEX;0;20180518;152553;2330.510000000;26804
IMOEX;0;20180518;152554;2330.510000000;0
IMOEX;0;20180518;152555;2330.530000000;292722
IMOEX;0;20180518;152556;2330.530000000;4417
IMOEX;0;20180518;152557;2330.420000000;74919
IMOEX;0;20180518;152558;2330.420000000;7434
IMOEX;0;20180518;152559;2330.400000000;60044
IMOEX;0;20180518;152600;2330.450000000;142061
IMOEX;0;20180518;152601;2330.450000000;0
IMOEX;0;20180518;152602;2330.460000000;91450
IMOEX;0;20180518;152603;2330.460000000;0
IMOEX;0;20180518;152604;2330.460000000;0
IMOEX;0;20180518;152605;2330.450000000;23087
IMOEX;0;20180518;152606;2330.460000000;8165
IMOEX;0;20180518;152607;2330.420000000;68465
IMOEX;0;20180518;152608;2330.370000000;464357
IMOEX;0;20180518;152609;2330.370000000;514
IMOEX;0;20180518;152610;2330.370000000;0
IMOEX;0;20180518;152611;2330.350000000;29748
IMOEX;0;20180518;152612;2330.330000000;142875
IMOEX;0;20180518;152613;2330.340000000;151698
IMOEX;0;20180518;152614;2330.280000000;1748983
IMOEX;0;20180518;152615;2330.370000000;441650
IMOEX;0;20180518;152616;2330.460000000;28935
IMOEX;0;20180518;152617;2330.430000000;283287
IMOEX;0;20180518;152618;2330.450000000;62254
IMOEX;0;20180518;152619;2330.450000000;25685
IMOEX;0;20180518;152620;2330.470000000;379280
IMOEX;0;20180518;152621;2330.440000000;126859
IMOEX;0;20180518;152622;2330.430000000;45688
IMOEX;0;20180518;152623;2330.430000000;0
IMOEX;0;20180518;152624;2330.430000000;0
IMOEX;0;20180518;152625;2330.430000000;403336
IMOEX;0;20180518;152626;2330.430000000;0
IMOEX;0;20180518;152627;2330.430000000;0
IMOEX;0;20180518;152628;2330.430000000;12245
IMOEX;0;20180518;152629;2330.440000000;1056427
IMOEX;0;20180518;152630;2330.400000000;3838
IMOEX;0;20180518;152631;2330.400000000;0
IMOEX;0;20180518;152632;2330.400000000;30947
IMOEX;0;20180518;152633;2330.400000000;0
IMOEX;0;20180518;152634;2330.400000000;24690
IMOEX;0;20180518;152635;2330.440000000;438899
IMOEX;0;20180518;152636;2330.420000000;307189
IMOEX;0;20180518;152637;2330.420000000;0
IMOEX;0;20180518;152638;2330.420000000;0
IMOEX;0;20180518;152639;2330.430000000;37460
IMOEX;0;20180518;152640;2330.460000000;188213
IMOEX;0;20180518;152641;2330.450000000;47384
IMOEX;0;20180518;152642;2330.450000000;8164
IMOEX;0;20180518;152643;2330.390000000;682836
IMOEX;0;20180518;152644;2330.390000000;65696
IMOEX;0;20180518;152645;2330.410000000;3781433
IMOEX;0;20180518;152646;2330.430000000;205915
IMOEX;0;20180518;152647;2330.400000000;273174
IMOEX;0;20180518;152648;2330.400000000;61080
IMOEX;0;20180518;152649;2330.400000000;83270
IMOEX;0;20180518;152650;2330.400000000;0
IMOEX;0;20180518;152651;2330.400000000;0
IMOEX;0;20180518;152652;2330.410000000;91443
IMOEX;0;20180518;152653;2330.410000000;101680
IMOEX;0;20180518;152654;2330.420000000;207418
IMOEX;0;20180518;152655;2330.530000000;156423
IMOEX;0;20180518;152656;2330.590000000;652095
IMOEX;0;20180518;152657;2330.590000000;578790
IMOEX;0;20180518;152658;2330.590000000;23030
IMOEX;0;20180518;152659;2330.590000000;23030
IMOEX;0;20180518;152700;2330.590000000;0
IMOEX;0;20180518;152701;2330.590000000;408213
IMOEX;0;20180518;152702;2330.560000000;535809
IMOEX;0;20180518;152703;2330.460000000;154425
IMOEX;0;20180518;152704;2330.460000000;367566
IMOEX;0;20180518;152705;2330.460000000;0
IMOEX;0;20180518;152706;2330.470000000;583567
IMOEX;0;20180518;152707;2330.470000000;441654
IMOEX;0;20180518;152708;2330.470000000;0
IMOEX;0;20180518;152709;2330.470000000;0
IMOEX;0;20180518;152710;2330.470000000;0
IMOEX;0;20180518;152711;2330.460000000;55923
IMOEX;0;20180518;152712;2330.460000000;0
IMOEX;0;20180518;152713;2330.760000000;2316728
IMOEX;0;20180518;152714;2330.780000000;330524
IMOEX;0;20180518;152715;2330.790000000;54202
IMOEX;0;20180518;152716;2330.790000000;0
IMOEX;0;20180518;152717;2330.790000000;0
IMOEX;0;20180518;152718;2330.790000000;61079
IMOEX;0;20180518;152719;2330.800000000;879417
IMOEX;0;20180518;152720;2330.800000000;0
IMOEX;0;20180518;152721;2330.800000000;1151
IMOEX;0;20180518;152722;2330.770000000;484588
IMOEX;0;20180518;152723;2330.760000000;67843
IMOEX;0;20180518;152724;2330.730000000;13929
IMOEX;0;20180518;152725;2330.730000000;0
IMOEX;0;20180518;152726;2330.730000000;309038
IMOEX;0;20180518;152727;2330.750000000;96966
IMOEX;0;20180518;152728;2330.790000000;1615
IMOEX;0;20180518;152729;2330.790000000;79485
IMOEX;0;20180518;152730;2330.820000000;218505
IMOEX;0;20180518;152731;2330.760000000;1805859
IMOEX;0;20180518;152732;2330.760000000;0
IMOEX;0;20180518;152733;2330.810000000;451576
IMOEX;0;20180518;152734;2330.790000000;445812
IMOEX;0;20180518;152735;2330.790000000;0
IMOEX;0;20180518;152736;2330.870000000;8835
IMOEX;0;20180518;152737;2330.870000000;1487
IMOEX;0;20180518;152738;2330.790000000;4416
IMOEX;0;20180518;152739;2330.790000000;0
IMOEX;0;20180518;152740;2330.840000000;22715
IMOEX;0;20180518;152741;2330.820000000;363615
IMOEX;0;20180518;152742;2330.820000000;18722
IMOEX;0;20180518;152743;2330.820000000;0
IMOEX;0;20180518;152744;2330.830000000;152418
IMOEX;0;20180518;152745;2330.830000000;0
IMOEX;0;20180518;152746;2330.830000000;13553
IMOEX;0;20180518;152747;2330.830000000;137261
IMOEX;0;20180518;152748;2330.790000000;908039
IMOEX;0;20180518;152749;2330.800000000;468340
IMOEX;0;20180518;152750;2330.850000000;208885
IMOEX;0;20180518;152751;2330.850000000;0
IMOEX;0;20180518;152752;2330.850000000;57683
IMOEX;0;20180518;152753;2330.850000000;22335
IMOEX;0;20180518;152754;2330.830000000;1918
IMOEX;0;20180518;152755;2330.840000000;9707
IMOEX;0;20180518;152756;2330.840000000;0
IMOEX;0;20180518;152757;2330.830000000;120527
IMOEX;0;20180518;152758;2330.830000000;0
IMOEX;0;20180518;152759;2330.830000000;0
IMOEX;0;20180518;152800;2330.830000000;162405
IMOEX;0;20180518;152801;2330.680000000;1037694
IMOEX;0;20180518;152802;2330.550000000;1223375
IMOEX;0;20180518;152803;2330.530000000;28864
IMOEX;0;20180518;152804;2330.510000000;1014949
IMOEX;0;20180518;152805;2330.510000000;192398
IMOEX;0;20180518;152806;2330.510000000;818524
IMOEX;0;20180518;152807;2330.530000000;382024
IMOEX;0;20180518;152808;2330.540000000;95014
IMOEX;0;20180518;152809;2330.290000000;4270574
IMOEX;0;20180518;152810;2330.060000000;3986176
IMOEX;0;20180518;152811;2330.030000000;451584
IMOEX;0;20180518;152812;2330.080000000;427201
IMOEX;0;20180518;152813;2330.110000000;400989
IMOEX;0;20180518;152814;2330.120000000;247267
IMOEX;0;20180518;152815;2330.120000000;28180
IMOEX;0;20180518;152816;2330.110000000;663541
IMOEX;0;20180518;152817;2330.110000000;117833
IMOEX;0;20180518;152818;2330.110000000;0
IMOEX;0;20180518;152819;2330.230000000;402140
IMOEX;0;20180518;152820;2330.230000000;537857
IMOEX;0;20180518;152821;2330.230000000;1529572
IMOEX;0;20180518;152822;2330.240000000;144927
IMOEX;0;20180518;152823;2330.240000000;0
IMOEX;0;20180518;152824;2330.290000000;251540
IMOEX;0;20180518;152825;2330.340000000;322949
IMOEX;0;20180518;152826;2330.330000000;284778
IMOEX;0;20180518;152827;2330.330000000;340171
IMOEX;0;20180518;152828;2330.330000000;418253
IMOEX;0;20180518;152829;2330.340000000;186639
IMOEX;0;20180518;152830;2330.340000000;230
IMOEX;0;20180518;152831;2330.350000000;772065
IMOEX;0;20180518;152832;2330.350000000;0
IMOEX;0;20180518;152833;2330.370000000;180283
IMOEX;0;20180518;152834;2330.370000000;41153
IMOEX;0;20180518;152835;2330.370000000;161360
IMOEX;0;20180518;152836;2330.360000000;18748
IMOEX;0;20180518;152837;2330.390000000;863007
IMOEX;0;20180518;152838;2330.320000000;1358508
IMOEX;0;20180518;152839;2330.360000000;372050
IMOEX;0;20180518;152840;2330.340000000;448138
IMOEX;0;20180518;152841;2330.340000000;373470
IMOEX;0;20180518;152842;2330.340000000;1133837
IMOEX;0;20180518;152843;2330.340000000;1131397
IMOEX;0;20180518;152844;2330.320000000;213572
IMOEX;0;20180518;152845;2329.870000000;771744
IMOEX;0;20180518;152846;2329.770000000;2372492
IMOEX;0;20180518;152847;2329.730000000;114499
IMOEX;0;20180518;152848;2329.730000000;238631
IMOEX;0;20180518;152849;2329.810000000;174228
IMOEX;0;20180518;152850;2329.810000000;230
IMOEX;0;20180518;152851;2329.840000000;332978
IMOEX;0;20180518;152852;2329.940000000;655921
IMOEX;0;20180518;152853;2329.940000000;14908
IMOEX;0;20180518;152854;2329.940000000;10157
IMOEX;0;20180518;152855;2329.940000000;13016
IMOEX;0;20180518;152856;2329.940000000;0
IMOEX;0;20180518;152857;2329.990000000;544278
IMOEX;0;20180518;152858;2329.990000000;0
IMOEX;0;20180518;152859;2330.010000000;127643
IMOEX;0;20180518;152900;2330.030000000;701677
IMOEX;0;20180518;152901;2330.020000000;410908
IMOEX;0;20180518;152902;2330.030000000;53763
IMOEX;0;20180518;152903;2330.060000000;2799
IMOEX;0;20180518;152904;2330.060000000;80680
IMOEX;0;20180518;152905;2330.080000000;36960
IMOEX;0;20180518;152906;2330.090000000;24170
IMOEX;0;20180518;152907;2330.070000000;116215
IMOEX;0;20180518;152908;2330.080000000;103662
IMOEX;0;20180518;152909;2330.100000000;1567765
IMOEX;0;20180518;152910;2330.100000000;27480
IMOEX;0;20180518;152911;2330.100000000;83746
IMOEX;0;20180518;152912;2330.080000000;1619500
IMOEX;0;20180518;152913;2330.080000000;230
IMOEX;0;20180518;152914;2330.080000000;104433
IMOEX;0;20180518;152915;2330.120000000;1551242
IMOEX;0;20180518;152916;2330.120000000;2271321
IMOEX;0;20180518;152917;2330.100000000;9362
IMOEX;0;20180518;152918;2330.100000000;6031
IMOEX;0;20180518;152919;2330.380000000;2990818
IMOEX;0;20180518;152920;2330.380000000;18067
IMOEX;0;20180518;152921;2330.380000000;30200
IMOEX;0;20180518;152922;2330.380000000;45688
IMOEX;0;20180518;152923;2330.380000000;0
IMOEX;0;20180518;152924;2330.420000000;67068
IMOEX;0;20180518;152925;2330.430000000;82792
IMOEX;0;20180518;152926;2330.440000000;188182
IMOEX;0;20180518;152927;2330.440000000;23958
IMOEX;0;20180518;152928;2330.430000000;101722
IMOEX;0;20180518;152929;2330.430000000;7454
IMOEX;0;20180518;152930;2330.460000000;1130543
IMOEX;0;20180518;152931;2330.490000000;836615
IMOEX;0;20180518;152932;2330.460000000;2221642
IMOEX;0;20180518;152933;2330.380000000;776019
IMOEX;0;20180518;152934;2330.360000000;45753
IMOEX;0;20180518;152935;2330.360000000;0
IMOEX;0;20180518;152936;2330.360000000;0
IMOEX;0;20180518;152937;2330.360000000;0
IMOEX;0;20180518;152938;2330.430000000;278437
IMOEX;0;20180518;152939;2330.430000000;0
IMOEX;0;20180518;152940;2330.440000000;1627946
IMOEX;0;20180518;152941;2330.420000000;808213
IMOEX;0;20180518;152942;2330.420000000;0
IMOEX;0;20180518;152943;2330.110000000;1294926
IMOEX;0;20180518;152944;2330.010000000;1501980
IMOEX;0;20180518;152945;2330.040000000;658774
IMOEX;0;20180518;152946;2330.020000000;65369
IMOEX;0;20180518;152947;2330.020000000;420168
IMOEX;0;20180518;152948;2330.060000000;112138
IMOEX;0;20180518;152949;2330.180000000;107344
IMOEX;0;20180518;152950;2330.200000000;217944
IMOEX;0;20180518;152951;2330.200000000;0
IMOEX;0;20180518;152952;2330.190000000;84050
IMOEX;0;20180518;152953;2330.190000000;0
IMOEX;0;20180518;152954;2330.030000000;237891
IMOEX;0;20180518;152955;2330.030000000;122661
IMOEX;0;20180518;152956;2329.960000000;977480
IMOEX;0;20180518;152957;2329.980000000;484706
IMOEX;0;20180518;152958;2329.970000000;1340718
IMOEX;0;20180518;152959;2329.940000000;498597
IMOEX;0;20180518;153000;2329.940000000;0
IMOEX;0;20180518;153001;2329.940000000;8042
IMOEX;0;20180518;153002;2329.940000000;19709
IMOEX;0;20180518;153003;2329.550000000;2129927
IMOEX;0;20180518;153004;2329.580000000;880102
IMOEX;0;20180518;153005;2329.600000000;255941
IMOEX;0;20180518;153006;2329.600000000;115257
IMOEX;0;20180518;153007;2329.620000000;95256
IMOEX;0;20180518;153008;2329.630000000;124941
IMOEX;0;20180518;153009;2329.770000000;315556
IMOEX;0;20180518;153010;2329.760000000;189790
IMOEX;0;20180518;153011;2329.810000000;2270
IMOEX;0;20180518;153012;2329.650000000;735000
IMOEX;0;20180518;153013;2329.660000000;50264
IMOEX;0;20180518;153014;2329.660000000;116
IMOEX;0;20180518;153015;2329.660000000;0
IMOEX;0;20180518;153016;2329.720000000;463171
IMOEX;0;20180518;153017;2329.790000000;1924705
IMOEX;0;20180518;153018;2329.890000000;474595
IMOEX;0;20180518;153019;2329.900000000;369439
IMOEX;0;20180518;153020;2330.060000000;204938
IMOEX;0;20180518;153021;2330.070000000;64194
IMOEX;0;20180518;153022;2330.070000000;64300
IMOEX;0;20180518;153023;2330.100000000;793181
IMOEX;0;20180518;153024;2330.100000000;182903
IMOEX;0;20180518;153025;2330.110000000;2737009
IMOEX;0;20180518;153026;2330.110000000;49789
IMOEX;0;20180518;153027;2330.120000000;1426899
IMOEX;0;20180518;153028;2330.120000000;680541
IMOEX;0;20180518;153029;2330.120000000;170823
IMOEX;0;20180518;153030;2330.030000000;918357
IMOEX;0;20180518;153031;2330.030000000;0
IMOEX;0;20180518;153032;2330.020000000;710182
IMOEX;0;20180518;153033;2330.020000000;284993
IMOEX;0;20180518;153034;2330.010000000;56471
IMOEX;0;20180518;153035;2330.030000000;486423
IMOEX;0;20180518;153036;2330.030000000;0
IMOEX;0;20180518;153037;2330.070000000;3570283
IMOEX;0;20180518;153038;2330.050000000;79125
IMOEX;0;20180518;153039;2330.050000000;204329
IMOEX;0;20180518;153040;2330.040000000;610307
IMOEX;0;20180518;153041;2329.620000000;3373802
IMOEX;0;20180518;153042;2329.640000000;656153
